
line,tech_id,stop_name,stop_delay,schedule_stop_departure_time,timestamp
R3,78377,Ribes de Freser,NA,22-07-2022 21:02:00,NA
R3,78377,La Molina,NA,22-07-2022 21:30:00,NA
R3,78377,Puigcerdà,NA,22-07-2022 21:49:00,NA
R1,78071,Barcelona-Sants,NA,22-07-2022 18:55:00,NA
R1,78071,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:00:00,NA
R1,78071,Barcelona-Arc de Triomf,NA,22-07-2022 19:03:00,NA
R1,78071,Barcelona-El Clot-Aragó,NA,22-07-2022 19:07:00,NA
R1,78071,Sant Adrià de Besòs,NA,22-07-2022 19:16:00,NA
R1,78071,Badalona,NA,22-07-2022 19:20:00,NA
R1,78071,Montgat,NA,22-07-2022 19:22:00,NA
R1,78071,Montgat Nord,NA,22-07-2022 19:24:00,NA
R1,78071,El Masnou,NA,22-07-2022 19:27:00,NA
R1,78071,Premià de Mar,NA,22-07-2022 19:33:00,NA
R1,78071,Vilassar de Mar,NA,22-07-2022 19:36:00,NA
R1,78071,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 19:38:00,NA
R1,78071,Mataró,NA,22-07-2022 19:43:00,NA
R1,78071,Sant Andreu de Llavaneres,NA,22-07-2022 19:47:00,NA
R1,78071,Caldes d'Estrac,NA,22-07-2022 19:50:00,NA
R1,78071,Arenys de Mar,NA,22-07-2022 19:53:00,NA
R1,78071,Canet de Mar,NA,22-07-2022 19:57:00,NA
R1,78071,Sant Pol de Mar,NA,22-07-2022 20:03:00,NA
R1,78071,Calella,NA,22-07-2022 20:08:00,NA
R1,78071,Pineda de Mar,NA,22-07-2022 20:11:00,NA
R1,78071,Santa Susanna,NA,22-07-2022 20:14:00,NA
R1,78071,Malgrat de Mar,NA,22-07-2022 20:18:00,NA
R1,78071,Blanes,NA,22-07-2022 20:23:00,NA
R1,78071,Tordera,NA,22-07-2022 20:28:00,NA
R1,78071,Maçanet-Massanes,NA,22-07-2022 20:37:00,NA
R13,30529,Barcelona-Passeig de Gràcia,NA,22-07-2022 18:54:00,NA
R13,30529,Barcelona-Sants,NA,22-07-2022 19:00:00,NA
R13,30529,Sant Vicenç de Calders,NA,22-07-2022 19:52:00,NA
R13,30529,Roda de Mar,NA,22-07-2022 19:58:00,NA
R13,30529,Valls,NA,22-07-2022 20:17:00,NA
R13,30529,Montblanc,NA,22-07-2022 20:32:00,NA
R13,30529,L'Espluga de Francolí,NA,22-07-2022 20:37:00,NA
R13,30529,Vimbodí,NA,22-07-2022 20:42:00,NA
R13,30529,Vinaixa,NA,22-07-2022 20:49:00,NA
R13,30529,Les Borges Blanques,NA,22-07-2022 20:59:00,NA
R13,30529,Juneda,NA,22-07-2022 21:04:00,NA
R13,30529,Lleida-Pirineus,NA,22-07-2022 21:16:00,NA
R3,78333,Barcelona-Sants,NA,22-07-2022 19:01:00,NA
R3,78333,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:06:00,NA
R3,78333,Barcelona-Arc de Triomf,NA,22-07-2022 19:09:00,NA
R3,78333,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:15:00,NA
R3,78333,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:18:00,NA
R3,78333,Barcelona-Torre del Baró,NA,22-07-2022 19:21:00,NA
R3,78333,Montcada Bifurcació,NA,22-07-2022 19:24:00,NA
R3,78333,Montcada Ripollet,NA,22-07-2022 19:29:00,NA
R3,78333,Santa Perpètua de Mogoda La Florida,NA,22-07-2022 19:32:00,NA
R3,78333,Mollet-Santa Rosa,NA,22-07-2022 19:36:00,NA
R3,78333,Parets del Vallès,NA,22-07-2022 19:39:00,NA
R3,78333,Granollers-Canovelles,NA,22-07-2022 19:46:00,NA
R3,78333,Les Franqueses del Vallès,NA,22-07-2022 19:48:00,NA
R3,78333,La Garriga,NA,22-07-2022 19:54:00,NA
R3,78333,Figaró,NA,22-07-2022 19:58:00,NA
R3,78333,Sant Martí de Centelles,NA,22-07-2022 20:03:00,NA
R3,78333,Centelles,NA,22-07-2022 20:08:00,NA
R3,78333,Balenyà-Els Hostalets,NA,22-07-2022 20:11:00,NA
R3,78333,Balenyà-Tona-Seva,NA,22-07-2022 20:14:00,NA
R3,78333,Vic,NA,22-07-2022 20:22:00,NA
R1,78169,Montgat,NA,22-07-2022 18:03:00,NA
R1,78169,Montgat Nord,NA,22-07-2022 18:05:00,NA
R1,78169,Vilassar de Mar,NA,22-07-2022 18:17:00,NA
R1,78169,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 18:19:00,NA
R1,78169,Mataró,NA,22-07-2022 18:24:00,NA
R1,78169,Sant Andreu de Llavaneres,NA,22-07-2022 18:28:00,NA
R1,78169,Caldes d'Estrac,NA,22-07-2022 18:31:00,NA
R1,78169,Arenys de Mar,NA,22-07-2022 18:34:00,NA
R1,78061,Badalona,NA,22-07-2022 18:10:00,NA
R1,78061,Montgat Nord,NA,22-07-2022 18:15:00,NA
R1,78061,El Masnou,NA,22-07-2022 18:18:00,NA
R1,78061,Premià de Mar,NA,22-07-2022 18:24:00,NA
R1,78061,Vilassar de Mar,NA,22-07-2022 18:27:00,NA
R1,78061,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 18:29:00,NA
R1,78061,Mataró,NA,22-07-2022 18:33:00,NA
R1,78061,Sant Andreu de Llavaneres,NA,22-07-2022 18:37:00,NA
R1,78061,Caldes d'Estrac,NA,22-07-2022 18:40:00,NA
R1,78061,Arenys de Mar,NA,22-07-2022 18:43:00,NA
R1,78061,Canet de Mar,NA,22-07-2022 18:47:00,NA
R1,78061,Sant Pol de Mar,NA,22-07-2022 18:52:00,NA
R1,78061,Calella,NA,22-07-2022 18:56:00,NA
R1,78070,Pineda de Mar,NA,22-07-2022 18:03:00,NA
R1,78070,Calella,NA,22-07-2022 18:08:00,NA
R1,78070,Sant Pol de Mar,NA,22-07-2022 18:13:00,NA
R1,78070,Canet de Mar,NA,22-07-2022 18:17:00,NA
R1,78070,Arenys de Mar,NA,22-07-2022 18:21:00,NA
R1,78070,Caldes d'Estrac,NA,22-07-2022 18:23:00,NA
R1,78070,Sant Andreu de Llavaneres,NA,22-07-2022 18:26:00,NA
R1,78070,Mataró,NA,22-07-2022 18:31:00,NA
R1,78070,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 18:35:00,NA
R1,78070,Vilassar de Mar,NA,22-07-2022 18:37:00,NA
R1,78070,Premià de Mar,NA,22-07-2022 18:41:00,NA
R1,78070,El Masnou,NA,22-07-2022 18:47:00,NA
R1,78070,Montgat Nord,NA,22-07-2022 18:49:00,NA
R1,78070,Montgat,NA,22-07-2022 18:51:00,NA
R1,78070,Badalona,NA,22-07-2022 18:54:00,NA
R1,78070,Sant Adrià de Besòs,NA,22-07-2022 18:57:00,NA
R1,78070,Barcelona-El Clot-Aragó,NA,22-07-2022 19:07:00,NA
R1,78070,Barcelona-Arc de Triomf,NA,22-07-2022 19:11:00,NA
R1,78070,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:14:00,NA
R1,78070,Barcelona-Sants,NA,22-07-2022 19:19:00,NA
R1,78070,L'Hospitalet de Llobregat,NA,22-07-2022 19:26:00,NA
R1,78172,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 18:45:00,NA
R1,78172,Vilassar de Mar,NA,22-07-2022 18:47:00,NA
R1,78172,Premià de Mar,NA,22-07-2022 18:51:00,NA
R1,78172,El Masnou,NA,22-07-2022 18:57:00,NA
R1,78172,Montgat Nord,NA,22-07-2022 18:59:00,NA
R1,78172,Montgat,NA,22-07-2022 19:01:00,NA
R1,78172,Badalona,NA,22-07-2022 19:04:00,NA
R1,78172,Sant Adrià de Besòs,NA,22-07-2022 19:07:00,NA
R1,78172,Barcelona-El Clot-Aragó,NA,22-07-2022 19:16:00,NA
R1,78172,Barcelona-Arc de Triomf,NA,22-07-2022 19:20:00,NA
R1,78172,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:23:00,NA
R1,78172,Barcelona-Sants,NA,22-07-2022 19:28:00,NA
R1,78172,L'Hospitalet de Llobregat,NA,22-07-2022 19:35:00,NA
R1,78057,Sant Andreu de Llavaneres,NA,22-07-2022 18:10:00,NA
R1,78057,Arenys de Mar,NA,22-07-2022 18:16:00,NA
R1,78057,Canet de Mar,NA,22-07-2022 18:20:00,NA
R1,78057,Sant Pol de Mar,NA,22-07-2022 18:25:00,NA
R1,78057,Calella,NA,22-07-2022 18:29:00,NA
R1,78059,Premià de Mar,NA,22-07-2022 18:06:00,NA
R1,78059,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 18:11:00,NA
R1,78059,Sant Andreu de Llavaneres,NA,22-07-2022 18:20:00,NA
R1,78059,Caldes d'Estrac,NA,22-07-2022 18:23:00,NA
R1,78059,Arenys de Mar,NA,22-07-2022 18:26:00,NA
R1,78059,Canet de Mar,NA,22-07-2022 18:30:00,NA
R1,78059,Sant Pol de Mar,NA,22-07-2022 18:35:00,NA
R1,78059,Calella,NA,22-07-2022 18:40:00,NA
R1,78059,Pineda de Mar,NA,22-07-2022 18:43:00,NA
R1,78059,Santa Susanna,NA,22-07-2022 18:46:00,NA
R1,78059,Malgrat de Mar,NA,22-07-2022 18:50:00,NA
R1,78059,Blanes,NA,22-07-2022 18:55:00,NA
R1,78059,Tordera,NA,22-07-2022 19:00:00,NA
R1,78059,Maçanet-Massanes,NA,22-07-2022 19:09:00,NA
R1,78174,Caldes d'Estrac,NA,22-07-2022 18:43:00,NA
R1,78174,Sant Andreu de Llavaneres,NA,22-07-2022 18:46:00,NA
R1,78174,Mataró,NA,22-07-2022 18:51:00,NA
R1,78174,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 18:55:00,NA
R1,78174,Vilassar de Mar,NA,22-07-2022 18:57:00,NA
R1,78174,Premià de Mar,NA,22-07-2022 19:01:00,NA
R1,78174,El Masnou,NA,22-07-2022 19:07:00,NA
R1,78174,Montgat Nord,NA,22-07-2022 19:09:00,NA
R1,78174,Montgat,NA,22-07-2022 19:11:00,NA
R1,78174,Badalona,NA,22-07-2022 19:14:00,NA
R1,78174,Sant Adrià de Besòs,NA,22-07-2022 19:17:00,NA
R1,78174,Barcelona-El Clot-Aragó,NA,22-07-2022 19:28:00,NA
R1,78174,Barcelona-Arc de Triomf,NA,22-07-2022 19:32:00,NA
R1,78174,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:35:00,NA
R1,78174,Barcelona-Sants,NA,22-07-2022 19:40:00,NA
R1,78174,L'Hospitalet de Llobregat,NA,22-07-2022 19:47:00,NA
R1,78167,Caldes d'Estrac,NA,22-07-2022 18:04:00,NA
R1,78167,Arenys de Mar,NA,22-07-2022 18:07:00,NA
R1,78072,Tordera,NA,22-07-2022 18:16:00,NA
R1,78072,Blanes,NA,22-07-2022 18:23:00,NA
R1,78072,Malgrat de Mar,NA,22-07-2022 18:27:00,NA
R1,78072,Santa Susanna,NA,22-07-2022 18:30:00,NA
R1,78072,Pineda de Mar,NA,22-07-2022 18:33:00,NA
R1,78072,Calella,NA,22-07-2022 18:38:00,NA
R1,78072,Sant Pol de Mar,NA,22-07-2022 18:43:00,NA
R1,78072,Canet de Mar,NA,22-07-2022 18:47:00,NA
R1,78072,Arenys de Mar,NA,22-07-2022 18:51:00,NA
R1,78072,Caldes d'Estrac,NA,22-07-2022 18:53:00,NA
R1,78072,Sant Andreu de Llavaneres,NA,22-07-2022 18:56:00,NA
R1,78072,Mataró,NA,22-07-2022 19:01:00,NA
R1,78072,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 19:05:00,NA
R1,78072,Vilassar de Mar,NA,22-07-2022 19:07:00,NA
R1,78072,Premià de Mar,NA,22-07-2022 19:11:00,NA
R1,78072,El Masnou,NA,22-07-2022 19:17:00,NA
R1,78072,Montgat Nord,NA,22-07-2022 19:19:00,NA
R1,78072,Montgat,NA,22-07-2022 19:21:00,NA
R1,78072,Badalona,NA,22-07-2022 19:24:00,NA
R1,78072,Sant Adrià de Besòs,NA,22-07-2022 19:27:00,NA
R1,78072,Barcelona-El Clot-Aragó,NA,22-07-2022 19:37:00,NA
R1,78072,Barcelona-Arc de Triomf,NA,22-07-2022 19:41:00,NA
R1,78072,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:44:00,NA
R1,78072,Barcelona-Sants,NA,22-07-2022 19:49:00,NA
R1,78072,L'Hospitalet de Llobregat,NA,22-07-2022 19:56:00,NA
R1,78055,Pineda de Mar,NA,22-07-2022 18:11:00,NA
R1,78055,Santa Susanna,NA,22-07-2022 18:14:00,NA
R1,78055,Malgrat de Mar,NA,22-07-2022 18:18:00,NA
R1,78055,Blanes,NA,22-07-2022 18:23:00,NA
R1,78055,Tordera,NA,22-07-2022 18:28:00,NA
R1,78055,Maçanet-Massanes,NA,22-07-2022 18:37:00,NA
R1,78053,Malgrat de Mar,NA,22-07-2022 18:04:00,NA
R1,78053,Blanes,NA,22-07-2022 18:08:00,NA
R1,78076,Malgrat de Mar,NA,22-07-2022 18:57:00,NA
R1,78076,Santa Susanna,NA,22-07-2022 19:00:00,NA
R1,78076,Pineda de Mar,NA,22-07-2022 19:03:00,NA
R1,78076,Calella,NA,22-07-2022 19:08:00,NA
R1,78076,Sant Pol de Mar,NA,22-07-2022 19:13:00,NA
R1,78076,Canet de Mar,NA,22-07-2022 19:17:00,NA
R1,78076,Arenys de Mar,NA,22-07-2022 19:21:00,NA
R1,78076,Caldes d'Estrac,NA,22-07-2022 19:23:00,NA
R1,78076,Sant Andreu de Llavaneres,NA,22-07-2022 19:26:00,NA
R1,78076,Mataró,NA,22-07-2022 19:31:00,NA
R1,78076,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 19:35:00,NA
R1,78076,Vilassar de Mar,NA,22-07-2022 19:37:00,NA
R1,78076,Premià de Mar,NA,22-07-2022 19:41:00,NA
R1,78076,El Masnou,NA,22-07-2022 19:47:00,NA
R1,78076,Montgat Nord,NA,22-07-2022 19:49:00,NA
R1,78076,Montgat,NA,22-07-2022 19:51:00,NA
R1,78076,Badalona,NA,22-07-2022 19:54:00,NA
R1,78076,Sant Adrià de Besòs,NA,22-07-2022 19:57:00,NA
R1,78076,Barcelona-El Clot-Aragó,NA,22-07-2022 20:07:00,NA
R1,78076,Barcelona-Arc de Triomf,NA,22-07-2022 20:11:00,NA
R1,78076,Barcelona-Plaça de Catalunya,NA,22-07-2022 20:14:00,NA
R1,78076,Barcelona-Sants,NA,22-07-2022 20:19:00,NA
R1,78076,L'Hospitalet de Llobregat,NA,22-07-2022 20:26:00,NA
R1,78051,Sils,NA,22-07-2022 18:17:00,NA
R1,78051,Caldes de Malavella,NA,22-07-2022 18:23:00,NA
R1,78051,Riudellots,NA,22-07-2022 18:28:00,NA
R1,78051,Fornells de la Selva,NA,22-07-2022 18:32:00,NA
R1,78051,Girona,NA,22-07-2022 18:38:00,NA
R1,78051,Celrà,NA,22-07-2022 18:46:00,NA
R1,78051,Bordils-Juià,NA,22-07-2022 18:49:00,NA
R1,78051,Flaçà,NA,22-07-2022 18:53:00,NA
R1,78051,Sant Jordi Desvalls,NA,22-07-2022 18:56:00,NA
R1,78051,Camallera,NA,22-07-2022 19:00:00,NA
R1,78051,Sant Miquel de Fluvià,NA,22-07-2022 19:07:00,NA
R1,78051,Vilamalla,NA,22-07-2022 19:12:00,NA
R1,78051,Figueres,NA,22-07-2022 19:18:00,NA
R1,78051,Vilajuïga,NA,22-07-2022 19:26:00,NA
R1,78051,Llançà,NA,22-07-2022 19:32:00,NA
R1,78051,Colera,NA,22-07-2022 19:38:00,NA
R1,78051,Portbou,NA,22-07-2022 19:42:00,NA
R11,15098,Sils,NA,22-07-2022 18:23:00,NA
R11,15098,Caldes de Malavella,NA,22-07-2022 18:29:00,NA
R11,15098,Girona,NA,22-07-2022 18:39:00,NA
R11,15098,Flaçà,NA,22-07-2022 18:52:00,NA
R11,15098,Figueres,NA,22-07-2022 19:09:00,NA
R11,15092,Caldes de Malavella,NA,22-07-2022 18:30:00,NA
R11,15092,Sils,NA,22-07-2022 18:35:00,NA
R11,15092,Maçanet-Massanes,NA,22-07-2022 18:41:00,NA
R11,15092,Sant Celoni,NA,22-07-2022 18:53:00,NA
R11,15092,Barcelona-El Clot-Aragó,NA,22-07-2022 19:30:00,NA
R11,15092,Barcelona-Passeig de Gràcia,NA,22-07-2022 19:35:00,NA
R11,15092,Barcelona-Sants,NA,22-07-2022 19:40:00,NA
R11,15838,Gualba,NA,22-07-2022 18:24:00,NA
R11,15838,Riells i Viabrea-Breda,NA,22-07-2022 18:27:00,NA
R11,15838,Hostalric,NA,22-07-2022 18:32:00,NA
R11,15838,Maçanet-Massanes,NA,22-07-2022 18:37:00,NA
R11,15838,Sils,NA,22-07-2022 18:43:00,NA
R11,15838,Caldes de Malavella,NA,22-07-2022 18:49:00,NA
R11,15838,Riudellots,NA,22-07-2022 18:54:00,NA
R11,15838,Fornells de la Selva,NA,22-07-2022 18:58:00,NA
R11,15838,Girona,NA,22-07-2022 19:04:00,NA
R11,15838,Celrà,NA,22-07-2022 19:12:00,NA
R11,15838,Bordils-Juià,NA,22-07-2022 19:15:00,NA
R11,15838,Flaçà,NA,22-07-2022 19:19:00,NA
R11,15838,Sant Jordi Desvalls,NA,22-07-2022 19:22:00,NA
R11,15838,Camallera,NA,22-07-2022 19:26:00,NA
R11,15838,Sant Miquel de Fluvià,NA,22-07-2022 19:33:00,NA
R11,15838,Vilamalla,NA,22-07-2022 19:38:00,NA
R11,15838,Figueres,NA,22-07-2022 19:43:00,NA
R11,15838,Vilajuïga,NA,22-07-2022 19:51:00,NA
R11,15838,Llançà,NA,22-07-2022 19:57:00,NA
R11,15838,Colera,NA,22-07-2022 20:03:00,NA
R11,15838,Portbou,NA,22-07-2022 20:07:00,NA
R11,15080,Maçanet-Massanes,NA,22-07-2022 18:48:00,NA
R11,15080,Sils,NA,22-07-2022 18:54:00,NA
R11,15080,Caldes de Malavella,NA,22-07-2022 19:00:00,NA
R11,15080,Girona,NA,22-07-2022 19:10:00,NA
R11,15080,Flaçà,NA,22-07-2022 19:23:00,NA
R11,15080,Figueres,NA,22-07-2022 19:40:00,NA
R11,15080,Llançà,NA,22-07-2022 19:54:00,NA
R11,15080,Portbou,NA,22-07-2022 20:02:00,NA
R11,15818,Vilamalla,NA,22-07-2022 18:03:00,NA
R11,15818,Sant Miquel de Fluvià,NA,22-07-2022 18:07:00,NA
R11,15818,Camallera,NA,22-07-2022 18:13:00,NA
R11,15818,Sant Jordi Desvalls,NA,22-07-2022 18:18:00,NA
R11,15818,Flaçà,NA,22-07-2022 18:22:00,NA
R11,15818,Bordils-Juià,NA,22-07-2022 18:26:00,NA
R11,15818,Celrà,NA,22-07-2022 18:30:00,NA
R11,15818,Girona,NA,22-07-2022 18:39:00,NA
R11,15818,Fornells de la Selva,NA,22-07-2022 18:45:00,NA
R11,15818,Riudellots,NA,22-07-2022 18:49:00,NA
R11,15818,Caldes de Malavella,NA,22-07-2022 18:54:00,NA
R11,15818,Sils,NA,22-07-2022 18:59:00,NA
R11,15818,Maçanet-Massanes,NA,22-07-2022 19:05:00,NA
R11,15818,Hostalric,NA,22-07-2022 19:09:00,NA
R11,15818,Riells i Viabrea-Breda,NA,22-07-2022 19:14:00,NA
R11,15818,Gualba,NA,22-07-2022 19:17:00,NA
R11,15818,Sant Celoni,NA,22-07-2022 19:22:00,NA
R11,15818,Granollers Centre,NA,22-07-2022 19:38:00,NA
R11,15818,Barcelona-Sant Andreu Comtal,NA,22-07-2022 19:55:00,NA
R11,15818,Barcelona-El Clot-Aragó,NA,22-07-2022 20:00:00,NA
R11,15818,Barcelona-Passeig de Gràcia,NA,22-07-2022 20:05:00,NA
R11,15818,Barcelona-Sants,NA,22-07-2022 20:10:00,NA
R11,15074,Flaçà,NA,22-07-2022 19:05:00,NA
R11,15074,Girona,NA,22-07-2022 19:19:00,NA
R11,15074,Caldes de Malavella,NA,22-07-2022 19:30:00,NA
R11,15074,Sils,NA,22-07-2022 19:35:00,NA
R11,15074,Maçanet-Massanes,NA,22-07-2022 19:41:00,NA
R11,15074,Sant Celoni,NA,22-07-2022 19:53:00,NA
R11,15074,Barcelona-El Clot-Aragó,NA,22-07-2022 20:30:00,NA
R11,15074,Barcelona-Passeig de Gràcia,NA,22-07-2022 20:35:00,NA
R11,15074,Barcelona-Sants,NA,22-07-2022 20:40:00,NA
RG1,34666,Vilamalla,NA,22-07-2022 19:06:00,NA
RG1,34666,Sant Miquel de Fluvià,NA,22-07-2022 19:10:00,NA
RG1,34666,Camallera,NA,22-07-2022 19:16:00,NA
RG1,34666,Sant Jordi Desvalls,NA,22-07-2022 19:21:00,NA
RG1,34666,Flaçà,NA,22-07-2022 19:25:00,NA
RG1,34666,Bordils-Juià,NA,22-07-2022 19:29:00,NA
RG1,34666,Celrà,NA,22-07-2022 19:33:00,NA
RG1,34666,Girona,NA,22-07-2022 19:42:00,NA
RG1,34666,Fornells de la Selva,NA,22-07-2022 19:48:00,NA
RG1,34666,Riudellots,NA,22-07-2022 19:52:00,NA
RG1,34666,Caldes de Malavella,NA,22-07-2022 19:57:00,NA
RG1,34666,Sils,NA,22-07-2022 20:02:00,NA
RG1,34666,Maçanet-Massanes,NA,22-07-2022 20:09:00,NA
RG1,34666,Tordera,NA,22-07-2022 20:16:00,NA
RG1,34666,Blanes,NA,22-07-2022 20:23:00,NA
RG1,34666,Malgrat de Mar,NA,22-07-2022 20:27:00,NA
RG1,34666,Santa Susanna,NA,22-07-2022 20:30:00,NA
RG1,34666,Pineda de Mar,NA,22-07-2022 20:33:00,NA
RG1,34666,Calella,NA,22-07-2022 20:38:00,NA
RG1,34666,Sant Pol de Mar,NA,22-07-2022 20:43:00,NA
RG1,34666,Canet de Mar,NA,22-07-2022 20:47:00,NA
RG1,34666,Arenys de Mar,NA,22-07-2022 20:51:00,NA
RG1,34666,Caldes d'Estrac,NA,22-07-2022 20:53:00,NA
RG1,34666,Sant Andreu de Llavaneres,NA,22-07-2022 20:56:00,NA
RG1,34666,Mataró,NA,22-07-2022 21:01:00,NA
RG1,34666,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 21:05:00,NA
RG1,34666,Vilassar de Mar,NA,22-07-2022 21:07:00,NA
RG1,34666,Premià de Mar,NA,22-07-2022 21:11:00,NA
RG1,34666,El Masnou,NA,22-07-2022 21:17:00,NA
RG1,34666,Montgat Nord,NA,22-07-2022 21:19:00,NA
RG1,34666,Montgat,NA,22-07-2022 21:21:00,NA
RG1,34666,Badalona,NA,22-07-2022 21:24:00,NA
RG1,34666,Sant Adrià de Besòs,NA,22-07-2022 21:27:00,NA
RG1,34666,Barcelona-El Clot-Aragó,NA,22-07-2022 21:37:00,NA
RG1,34666,Barcelona-Arc de Triomf,NA,22-07-2022 21:41:00,NA
RG1,34666,Barcelona-Plaça de Catalunya,NA,22-07-2022 21:44:00,NA
RG1,34666,Barcelona-Sants,NA,22-07-2022 21:49:00,NA
RG1,34666,L'Hospitalet de Llobregat,NA,22-07-2022 21:56:00,NA
R11,15836,Vilajuïga,NA,22-07-2022 18:03:00,NA
R11,15836,Llançà,NA,22-07-2022 18:09:00,NA
R11,15836,Colera,NA,22-07-2022 18:15:00,NA
R11,15836,Portbou,NA,22-07-2022 18:29:00,NA
R11,15836,Cerbère,NA,22-07-2022 18:25:00,NA
NA,NA,NA,NA,NA,NA
